,sequence_id,mds_3d,mds_3d_x,mds_3d_y,mds_3d_z
205,PF0122-C.g384,"[1383.6595412075894, -1164.164611911286, -857.207289765837]",1383.6595412075894,-1164.164611911286,-857.207289765837
206,PF0124-C.g931,"[593.0645166849556, 614.1757926505752, 1256.4246689023223]",593.0645166849556,614.1757926505752,1256.4246689023223
207,PF0137-C.g105,"[1035.186812112623, -320.7399911672599, -31.8674571378781]",1035.186812112623,-320.7399911672599,-31.8674571378781
208,PF0140-C.g701,"[744.4950361302244, 1467.5393573778458, 773.0473816517629]",744.4950361302244,1467.5393573778458,773.0473816517629
209,PF0144-C.g1092,"[459.34816425615, -523.6049299063317, 1076.500832703145]",459.34816425615,-523.6049299063317,1076.500832703145
210,PF0145-C.g18,"[-380.68003970246394, -427.53460241115147, 769.0511293323802]",-380.68003970246394,-427.53460241115147,769.0511293323802
211,PF0146-C.g360,"[211.30508362842156, -39.43690347645886, -1417.6869610221613]",211.30508362842156,-39.43690347645886,-1417.6869610221613
212,PF0148-C.g371,"[6.259430994498233, 1544.8388979328201, -262.10333523692066]",6.259430994498233,1544.8388979328201,-262.10333523692066
213,PF0148-C.g564,"[-722.1256759096858, 314.3618688375438, 625.548310998499]",-722.1256759096858,314.3618688375438,625.548310998499
214,PF0149-C.g233,"[65.0126584361971, -1141.2984025307953, 525.085112621292]",65.0126584361971,-1141.2984025307953,525.085112621292
215,PF0152-C.g200,"[-115.6427074323819, -459.6950776026424, 1241.389447166007]",-115.6427074323819,-459.6950776026424,1241.389447166007
216,PF0154-C.g1179,"[-719.9269609701579, -893.177428338321, -714.4989886841084]",-719.9269609701579,-893.177428338321,-714.4989886841084
217,PF0156-C.g52,"[536.337232702207, -932.8245432965614, 66.74388598704563]",536.337232702207,-932.8245432965614,66.74388598704563
218,PF0157-C.g167,"[804.4092464579468, 433.8522131721069, 333.12643903626355]",804.4092464579468,433.8522131721069,333.12643903626355
219,PF0157-C.g796,"[930.0925517693578, 102.77945756085997, -574.2118270608165]",930.0925517693578,102.77945756085997,-574.2118270608165
220,PF0158-C.g582,"[-281.09857705281564, 856.786713599098, -1179.8008920499108]",-281.09857705281564,856.786713599098,-1179.8008920499108
221,PF0161-C.g666,"[-1471.8462967758712, 1034.3277527921175, 940.1381170731038]",-1471.8462967758712,1034.3277527921175,940.1381170731038
222,PF0164-C.g1098,"[915.6030188664121, 684.7552323738872, -548.0474931302052]",915.6030188664121,684.7552323738872,-548.0474931302052
223,PF0164-C.g98,"[425.51035169293186, -670.8332397947435, -1127.011752697428]",425.51035169293186,-670.8332397947435,-1127.011752697428
224,PF0167-C.g271,"[1002.4216996027877, 145.83929865233938, 155.835974583917]",1002.4216996027877,145.83929865233938,155.835974583917
225,PF0168-C.g229,"[706.2560406344447, -692.0872869206177, -216.0152607552328]",706.2560406344447,-692.0872869206177,-216.0152607552328
226,PF0170-C.g227,"[621.4937006058794, 1091.3153359967248, 151.6579290654885]",621.4937006058794,1091.3153359967248,151.6579290654885
227,PF0172-C.g111,"[-74.26203075523867, -1003.7454790433088, -798.0864912728279]",-74.26203075523867,-1003.7454790433088,-798.0864912728279
228,PF0175-C.g592,"[-1018.8110589174566, 1133.0516351010426, -444.77613035098716]",-1018.8110589174566,1133.0516351010426,-444.77613035098716
229,PF0176-C.g238,"[-1133.3196816853024, 434.49560650388565, 182.22215438164272]",-1133.3196816853024,434.49560650388565,182.22215438164272
230,PF0185-C.g426,"[-167.2594524810208, -180.1015470675447, -1591.5436733063593]",-167.2594524810208,-180.1015470675447,-1591.5436733063593
231,PF0188-C.g631,"[-9.638776773349383, -176.48646242855705, -1436.5977434766048]",-9.638776773349383,-176.48646242855705,-1436.5977434766048
232,PF0190-C.g136,"[1035.4256615921431, -864.1473434369732, 376.08770297191813]",1035.4256615921431,-864.1473434369732,376.08770297191813
233,PF0190-C.g456,"[517.4937289729259, 1136.423910373094, -923.1452516457481]",517.4937289729259,1136.423910373094,-923.1452516457481
234,PF0192-C.g59,"[963.3204650608141, 270.9482629192842, -1158.6037029444299]",963.3204650608141,270.9482629192842,-1158.6037029444299
235,PF0202-C.g326,"[532.8096867930419, -575.8919501037154, 458.50569373771714]",532.8096867930419,-575.8919501037154,458.50569373771714
236,PF0204-C.g459,"[997.4609933511769, 1214.3565567508251, -159.06008130860695]",997.4609933511769,1214.3565567508251,-159.06008130860695
237,PF0204-C.g520,"[643.3104438403329, 189.49052350374947, -902.5664165461749]",643.3104438403329,189.49052350374947,-902.5664165461749
238,PF0205-C.g511,"[773.2390314085619, -301.7419240974499, -1132.2282952007765]",773.2390314085619,-301.7419240974499,-1132.2282952007765
239,PF0205-C.g94,"[344.993679994957, -1138.2713180311678, 199.698877814194]",344.993679994957,-1138.2713180311678,199.698877814194
240,PF0206-C.g67,"[874.0685156973063, -355.29421124980377, -15.572032208067263]",874.0685156973063,-355.29421124980377,-15.572032208067263
241,PF0207-C.g449,"[-1040.4444824068848, 1084.3986761843819, 644.7121971593502]",-1040.4444824068848,1084.3986761843819,644.7121971593502
242,PF0218-C.g190,"[168.09440848021816, -741.7020633157014, 1265.8820151907048]",168.09440848021816,-741.7020633157014,1265.8820151907048
243,PF0218-C.g72,"[-181.51440715905332, 458.5418589201399, 1067.0718821519245]",-181.51440715905332,458.5418589201399,1067.0718821519245
244,PF0222-C.g17,"[-438.7017388167183, 1514.8282890421617, -151.82973515294103]",-438.7017388167183,1514.8282890421617,-151.82973515294103
245,PF0239-C.g444,"[-828.2410085227972, -63.41885573291298, -1261.132601452387]",-828.2410085227972,-63.41885573291298,-1261.132601452387
246,PF0239-C.g467,"[441.85603541898337, -163.11494658204444, -1033.7195310380282]",441.85603541898337,-163.11494658204444,-1033.7195310380282
247,PF0240-C.g109,"[-206.00496559744113, 212.88555495190352, 1085.143941680775]",-206.00496559744113,212.88555495190352,1085.143941680775
248,PF0240-C.g122,"[467.68596578047107, 1444.0082824087267, -386.0522250683648]",467.68596578047107,1444.0082824087267,-386.0522250683648
249,PF0255-C.g55,"[-208.06700123798396, -684.4369963844505, 1139.7499498534532]",-208.06700123798396,-684.4369963844505,1139.7499498534532
250,PF0267-C.g199,"[1152.1567268945646, -133.91102808250938, -10.091272560187305]",1152.1567268945646,-133.91102808250938,-10.091272560187305
251,PF0272-C.g524,"[17.26644337000777, -798.8817905827711, 1153.4585915497028]",17.26644337000777,-798.8817905827711,1153.4585915497028
252,PF0276-C.g295,"[-517.5188657968379, -1071.3998914927538, -459.3452731085139]",-517.5188657968379,-1071.3998914927538,-459.3452731085139
253,PF0282-C.g493,"[-917.4538238743226, 26.912858484825545, -301.68123908565167]",-917.4538238743226,26.912858484825545,-301.68123908565167
254,PF0287-C.g47,"[950.1277387082441, -711.5354199909392, -639.6553207899226]",950.1277387082441,-711.5354199909392,-639.6553207899226
255,PF0287-C.g63,"[75.99334959072826, 425.38679288251177, 1037.654710473675]",75.99334959072826,425.38679288251177,1037.654710473675
256,PF0288-C.g158,"[767.0400747704259, 373.0240572540056, 723.3896808516729]",767.0400747704259,373.0240572540056,723.3896808516729
257,PF0289-C.g200,"[-780.0427461199032, 412.3407845405731, 294.30407382065926]",-780.0427461199032,412.3407845405731,294.30407382065926
258,PF0294-C.g1193,"[406.4168542011779, 136.62863101866398, 1072.0917014859936]",406.4168542011779,136.62863101866398,1072.0917014859936
259,PF0294-C.g2405,"[298.6706899368597, -674.3868803069197, -642.6246183862796]",298.6706899368597,-674.3868803069197,-642.6246183862796
260,PF0294-C.g798,"[694.5640276870455, 178.71626478493104, -711.8432838499449]",694.5640276870455,178.71626478493104,-711.8432838499449
261,PF0301-C.g104,"[-56.322029981182936, 313.0565911149932, 1162.5055078496748]",-56.322029981182936,313.0565911149932,1162.5055078496748
262,PF0301-C.g145,"[754.5865128433194, 95.62551410220433, 363.8203947829075]",754.5865128433194,95.62551410220433,363.8203947829075
263,PF0301-C.g93,"[-947.9631611040122, -295.6442927294999, -32.55817487851745]",-947.9631611040122,-295.6442927294999,-32.55817487851745
264,PF0308-C.g724,"[-72.56000306032337, -962.6611278636134, 471.08050646169227]",-72.56000306032337,-962.6611278636134,471.08050646169227
265,PF0309-C.g140,"[-1091.5049175535416, 234.21388805216392, 312.9636352627281]",-1091.5049175535416,234.21388805216392,312.9636352627281
266,PF0318-C.g167,"[974.4369541376526, -658.0677333844936, -86.88379233871434]",974.4369541376526,-658.0677333844936,-86.88379233871434
267,PF0318-C.g183,"[-50.3025568140607, 228.1208718709833, 1071.870978619595]",-50.3025568140607,228.1208718709833,1071.870978619595
268,PF0334-C.g82,"[-71.18705832357807, 334.30562878060147, 978.1492185845701]",-71.18705832357807,334.30562878060147,978.1492185845701
269,PF0335-CW.g121,"[140.14456092833782, -908.608763643847, 1054.0951473770883]",140.14456092833782,-908.608763643847,1054.0951473770883
270,PF0337-C.g260,"[722.3659498339288, 297.0966327424605, -297.7143836053984]",722.3659498339288,297.0966327424605,-297.7143836053984
271,PF0337-C.g544,"[-676.6351501004459, -1359.3362555529545, -587.5119724698542]",-676.6351501004459,-1359.3362555529545,-587.5119724698542
272,PF0344-C.g59,"[-558.6975905267827, -492.732635131392, 877.1262610632104]",-558.6975905267827,-492.732635131392,877.1262610632104
273,PF0345-C.g4528,"[-411.844542205082, -1086.8138660084498, -855.4650539610363]",-411.844542205082,-1086.8138660084498,-855.4650539610363
274,PF0346-C.g2292,"[838.6550593439767, -674.5610326031441, 1031.831263258101]",838.6550593439767,-674.5610326031441,1031.831263258101
275,PF0350-C.g320,"[982.3644001932586, 1833.9531132764043, -141.91874397169624]",982.3644001932586,1833.9531132764043,-141.91874397169624
276,PF0357-C.g717,"[-1127.5264527603752, -239.05984139691245, 262.55373724387573]",-1127.5264527603752,-239.05984139691245,262.55373724387573
277,PF0359-C.g258,"[127.77962215267225, -982.112416571168, 908.4708915422141]",127.77962215267225,-982.112416571168,908.4708915422141
278,PF0366-C.g472,"[-824.4375226315788, 526.1642176241324, 294.4155183683876]",-824.4375226315788,526.1642176241324,294.4155183683876
279,PF0368-C.g119,"[813.1218860369156, -14.935976949001653, 585.6200855049253]",813.1218860369156,-14.935976949001653,585.6200855049253
280,PF0369-C.g370,"[-928.138137973343, 605.3681323838309, -958.4231596983594]",-928.138137973343,605.3681323838309,-958.4231596983594
281,PF0372-C.g149,"[-1075.3993088933018, -235.30209821864813, -204.17305564576645]",-1075.3993088933018,-235.30209821864813,-204.17305564576645
282,PF0372-C.g322,"[248.49031818794006, -478.98780794538817, 1270.000623100765]",248.49031818794006,-478.98780794538817,1270.000623100765
283,PF0390-C.g742,"[1012.9498777990973, -540.4662479947024, 94.58910999350843]",1012.9498777990973,-540.4662479947024,94.58910999350843
284,PF0396-C.g361,"[-109.24407339637577, -1178.3430039509492, 369.17750126847505]",-109.24407339637577,-1178.3430039509492,369.17750126847505
285,PF0400-C.g112,"[373.71527620062557, 557.5616599459371, 1005.2281972318897]",373.71527620062557,557.5616599459371,1005.2281972318897
286,PF0400-C.g462,"[-923.9488966608315, 612.5796263257373, -73.31142289216582]",-923.9488966608315,612.5796263257373,-73.31142289216582
287,PF0401-C.g27,"[-562.4332554960408, 701.0186568880442, 13.062177746335163]",-562.4332554960408,701.0186568880442,13.062177746335163
288,PF0408-C.g1123,"[757.2973348472235, 1002.8133824077117, 116.36611305343779]",757.2973348472235,1002.8133824077117,116.36611305343779
289,PF0409-C.g469,"[-156.1656260060641, 1313.3595719291884, -721.2072689710645]",-156.1656260060641,1313.3595719291884,-721.2072689710645
290,PF0422-C.g222,"[-157.25579696518966, 54.13748066470718, 810.2635824067038]",-157.25579696518966,54.13748066470718,810.2635824067038
291,PF0422-C.g803,"[-1401.1146101153317, 77.85919534927805, -509.5719856938227]",-1401.1146101153317,77.85919534927805,-509.5719856938227
292,PF0423-C.g479,"[-801.100908116871, -923.0694173085529, -137.00522001971436]",-801.100908116871,-923.0694173085529,-137.00522001971436
293,PF0423-C.g68,"[1033.6346261007393, 245.19531674011662, 508.54466437549877]",1033.6346261007393,245.19531674011662,508.54466437549877
294,PF0427-C.g307,"[730.6985987492153, -659.0809717418541, 846.7819313980611]",730.6985987492153,-659.0809717418541,846.7819313980611
295,PF0431-C.g119,"[839.9844523968286, -983.19746486636, 480.5069988527503]",839.9844523968286,-983.19746486636,480.5069988527503
296,PF0432-C.g392,"[561.2125612834342, -452.6818641938925, 1114.7843897347075]",561.2125612834342,-452.6818641938925,1114.7843897347075
297,PF0432-C.g72,"[266.5018295854227, -603.150104222248, -973.6919308542176]",266.5018295854227,-603.150104222248,-973.6919308542176
298,PF0441-CW.g368,"[611.9006450748192, 735.0053980614189, -225.06050014566208]",611.9006450748192,735.0053980614189,-225.06050014566208
299,PF0443-C.g550,"[258.91947379100617, -865.7193599693243, -925.7234303132491]",258.91947379100617,-865.7193599693243,-925.7234303132491
300,PF0443-C.g592,"[952.0990373276722, 122.49730143628965, 914.9759961195898]",952.0990373276722,122.49730143628965,914.9759961195898
301,PF0444-CW.g51,"[255.03760898103985, 117.68121639308606, 1318.8626988474346]",255.03760898103985,117.68121639308606,1318.8626988474346
302,PF0447-C.g332,"[-1270.4512902643844, 861.8692945088187, -609.9505365377213]",-1270.4512902643844,861.8692945088187,-609.9505365377213
303,PF0452-C.g98,"[-456.14868629425314, -206.2525468908208, 1123.0819758412579]",-456.14868629425314,-206.2525468908208,1123.0819758412579
304,PF0463-C.g419,"[1240.4988459568083, -497.99582651854524, 170.09880327034935]",1240.4988459568083,-497.99582651854524,170.09880327034935
305,PF0469-C.g197,"[20.870249351151145, -54.221894295128244, -1202.3367803617796]",20.870249351151145,-54.221894295128244,-1202.3367803617796
306,PF0472-C.g105,"[-425.67576769181153, -1051.8503737387064, -213.85260939521464]",-425.67576769181153,-1051.8503737387064,-213.85260939521464
307,PF0479-C.g364,"[1059.7322045388482, -136.63139287967203, 97.86361016670516]",1059.7322045388482,-136.63139287967203,97.86361016670516
308,PF0479-C.g459,"[1085.6134323597928, -387.9235579085715, 26.69793758089068]",1085.6134323597928,-387.9235579085715,26.69793758089068
309,PF0486-C.g24,"[-286.2350146011161, 594.2270808401727, -753.4302854920053]",-286.2350146011161,594.2270808401727,-753.4302854920053
310,PF0489-C.g195,"[-15.168755428443038, 433.96945785654236, -1459.140382073531]",-15.168755428443038,433.96945785654236,-1459.140382073531
311,PF0494-C.g4917,"[-1074.5319550751456, 1162.4846148517338, -51.50351194330486]",-1074.5319550751456,1162.4846148517338,-51.50351194330486
312,PF0499-C.g1323,"[-400.319153474683, 1304.9457745216587, -501.6936379507373]",-400.319153474683,1304.9457745216587,-501.6936379507373
313,PF0499-C.g305,"[602.3690594581618, -514.7057055184681, -557.5434471047643]",602.3690594581618,-514.7057055184681,-557.5434471047643
314,PF0499-C.g372,"[1015.3702822502128, -663.1037568378024, -5.820043830849813]",1015.3702822502128,-663.1037568378024,-5.820043830849813
315,PF0511-C.g501,"[-535.9016372624573, -173.1508501698817, 928.2488296863575]",-535.9016372624573,-173.1508501698817,928.2488296863575
316,PF0513-C.g3236,"[-69.48638970604802, -1171.3844096420466, -552.0233995180174]",-69.48638970604802,-1171.3844096420466,-552.0233995180174
317,PF0513-C.g5391,"[887.1441965584039, -481.46888119380947, 517.4016989789023]",887.1441965584039,-481.46888119380947,517.4016989789023
318,PF0513-C.g5706,"[962.8370387584994, 188.22619034261177, 949.5484884225489]",962.8370387584994,188.22619034261177,949.5484884225489
319,PF0513-C.g5778,"[1040.5102041647865, 285.67492053961627, 384.9406090335492]",1040.5102041647865,285.67492053961627,384.9406090335492
320,PF0519-C.g22,"[560.7687914533543, -743.5151464993414, -953.2558467145255]",560.7687914533543,-743.5151464993414,-953.2558467145255
321,PF0519-C.g757,"[461.20569336470237, -1051.444602639685, -883.3804036182876]",461.20569336470237,-1051.444602639685,-883.3804036182876
322,PF0522-C.g301,"[-323.00675734713667, -774.1333344612801, 477.80491277529575]",-323.00675734713667,-774.1333344612801,477.80491277529575
323,PF0524-C.g91,"[-311.26634884428546, 1482.9817384378498, 102.21892076030652]",-311.26634884428546,1482.9817384378498,102.21892076030652
324,PF0578-C.g200,"[619.3968565055908, -365.74649256708517, 177.96863613066054]",619.3968565055908,-365.74649256708517,177.96863613066054
325,PF0578-C.g806,"[216.60170699915898, -417.14714374994946, 209.13499686222625]",216.60170699915898,-417.14714374994946,209.13499686222625
326,PF0587-C.g676,"[361.7207227377679, 296.51085162692624, 863.6524602331359]",361.7207227377679,296.51085162692624,863.6524602331359
327,PF0590-C.g46,"[-1232.883693458133, -51.273785420998905, 737.3959507279234]",-1232.883693458133,-51.273785420998905,737.3959507279234
328,PF0609-C.g5346,"[440.14183060146195, -186.15449706225695, -736.7256420186783]",440.14183060146195,-186.15449706225695,-736.7256420186783
329,PF0609-C.g5351,"[-388.407168418734, -230.15139751641013, 744.2880281933162]",-388.407168418734,-230.15139751641013,744.2880281933162
330,PF0617-C.g158,"[-599.6499032302743, 759.8974283947672, 546.8120563190723]",-599.6499032302743,759.8974283947672,546.8120563190723
331,PF0634-C.g222,"[-716.3882187291877, -868.7832450755305, 200.60769705794326]",-716.3882187291877,-868.7832450755305,200.60769705794326
332,PF0634-C.g391,"[-520.5963739433219, -420.00185904305346, 983.9596624122006]",-520.5963739433219,-420.00185904305346,983.9596624122006
333,PF0638-C.g3277,"[487.72056619167967, 261.90936326398105, 655.3870064875241]",487.72056619167967,261.90936326398105,655.3870064875241
334,PF0638-C.g4034,"[1223.6120045506686, -309.4473907350963, 586.0542401843775]",1223.6120045506686,-309.4473907350963,586.0542401843775
335,PF0643-C.g3487,"[396.3698588342156, -873.3771404137127, 658.4082689318985]",396.3698588342156,-873.3771404137127,658.4082689318985
336,PF0643-C.g913,"[1060.0156765237864, -16.409654685856516, 151.8917619464761]",1060.0156765237864,-16.409654685856516,151.8917619464761
337,PF0679-C.g1130,"[261.8759456675946, -471.84449329164784, -1440.6767769417365]",261.8759456675946,-471.84449329164784,-1440.6767769417365
338,PF0679-C.g127,"[1160.7259727579753, 191.94194835216086, -333.6846086366462]",1160.7259727579753,191.94194835216086,-333.6846086366462
339,PF0685-C.g48,"[728.5017248591228, 768.6539296321666, -1007.2590988483518]",728.5017248591228,768.6539296321666,-1007.2590988483518
340,PF0694-C.g331,"[574.1455174759877, -1252.4888178996764, 422.73733728173664]",574.1455174759877,-1252.4888178996764,422.73733728173664
341,PF0697-C.g19,"[1.1764325993447062, 1099.1414861052804, 83.47325799977055]",1.1764325993447062,1099.1414861052804,83.47325799977055
342,PF0707-C.g648,"[299.44091557322804, 308.72145789886076, -1403.7997164091628]",299.44091557322804,308.72145789886076,-1403.7997164091628
343,PF0718-C.g1263,"[-1174.4441604342308, 475.4292015356312, -830.8565384321626]",-1174.4441604342308,475.4292015356312,-830.8565384321626
344,PF0718-C.g2309,"[-1407.5210175032062, -569.7920089548782, 92.63442417311006]",-1407.5210175032062,-569.7920089548782,92.63442417311006
345,PF0718-C.g2738,"[-246.83395163310612, -1059.097109145382, -451.1150968232835]",-246.83395163310612,-1059.097109145382,-451.1150968232835
346,PF0722-C.g69,"[-845.0189573309858, 515.9811778957339, 450.0124486276131]",-845.0189573309858,515.9811778957339,450.0124486276131
347,PF0730-C.g38,"[80.02152642614192, -1141.5011993475327, 41.81216292032879]",80.02152642614192,-1141.5011993475327,41.81216292032879
348,PF0733-C.g825,"[1374.1724447370023, 1109.0987058356056, 270.27138441353844]",1374.1724447370023,1109.0987058356056,270.27138441353844
349,PF0738-C.g643,"[-69.89409105236962, 1986.8494268104178, 464.00468770991955]",-69.89409105236962,1986.8494268104178,464.00468770991955
350,PF0748-C.g222,"[-252.435114427687, 301.6570149364395, -1478.0210189197508]",-252.435114427687,301.6570149364395,-1478.0210189197508
351,PF0748-C.g838,"[-841.0276277012455, -215.1887689764108, -785.9927966275822]",-841.0276277012455,-215.1887689764108,-785.9927966275822
352,PF0751-C.g1173,"[768.757663770905, -135.46568638616765, -963.081604636213]",768.757663770905,-135.46568638616765,-963.081604636213
353,PF0753-C.g801,"[724.6102418879182, 901.0422826079811, 255.3820138694527]",724.6102418879182,901.0422826079811,255.3820138694527
354,PF0754-C.g26,"[60.34424961076667, -70.66555042110949, -1388.4038503455397]",60.34424961076667,-70.66555042110949,-1388.4038503455397
355,PF0754-C.g807,"[-1486.2392689684912, 57.789019939960035, -351.88555376792027]",-1486.2392689684912,57.789019939960035,-351.88555376792027
356,PF0755-C.g1272,"[-791.3366946527466, 256.6579691180784, 1168.4959314341118]",-791.3366946527466,256.6579691180784,1168.4959314341118
357,PF0760-C.g209,"[546.7383860746899, -1045.1770173355676, 223.0254465400657]",546.7383860746899,-1045.1770173355676,223.0254465400657
358,PF0762-C.g1067,"[778.0550347929079, 1511.142895607864, -1187.5558570581386]",778.0550347929079,1511.142895607864,-1187.5558570581386
359,PF0763-C.g626,"[180.1156479777631, -146.04883768251923, -1569.7569193286124]",180.1156479777631,-146.04883768251923,-1569.7569193286124
360,PF0765-C.g32,"[39.6510675549983, 1213.2623874665564, 363.28020602673234]",39.6510675549983,1213.2623874665564,363.28020602673234
361,PF0766-C.g7674,"[-264.16985334468694, 104.48235962520637, -1402.9788474481886]",-264.16985334468694,104.48235962520637,-1402.9788474481886
362,PF0768-C.g109,"[188.78942058124707, 680.2619766867524, 988.0855991874889]",188.78942058124707,680.2619766867524,988.0855991874889
363,PF0768-C.g503,"[-306.8892233638659, 1134.7708608591997, -856.6627596290749]",-306.8892233638659,1134.7708608591997,-856.6627596290749
364,PF0773-C.g656,"[-487.20775963955526, 1607.3371587833446, 1220.7419670449865]",-487.20775963955526,1607.3371587833446,1220.7419670449865
365,PF0775-C.g1445,"[88.21903130713437, -913.8614387758612, 1155.4523073450814]",88.21903130713437,-913.8614387758612,1155.4523073450814
366,PF0782-C.g215,"[53.12030799173196, -641.9396944957507, -1945.225007195215]",53.12030799173196,-641.9396944957507,-1945.225007195215
367,PF0782-C.g793,"[-885.8432498408856, 89.86962422485591, 350.5806543279283]",-885.8432498408856,89.86962422485591,350.5806543279283
368,PF0783-C.g2226,"[-483.5029073128816, 552.9396790765003, 698.7963393784352]",-483.5029073128816,552.9396790765003,698.7963393784352
369,PF0787-C.g196,"[730.3394964887472, -490.01743490670054, -59.28401419477704]",730.3394964887472,-490.01743490670054,-59.28401419477704
370,PF0789-C.g688,"[1057.1034847639755, 892.1958938150271, -911.3257680637155]",1057.1034847639755,892.1958938150271,-911.3257680637155
371,PF0798-C.g888,"[-546.8526377589275, 973.4506720696724, -1121.4159393097868]",-546.8526377589275,973.4506720696724,-1121.4159393097868
372,PF0799-C.g158,"[-1212.938150683799, 436.5425692404818, 674.1711330214736]",-1212.938150683799,436.5425692404818,674.1711330214736
373,PF0801-C.g1333,"[883.9891935218518, -729.4180030000937, -68.4930109800511]",883.9891935218518,-729.4180030000937,-68.4930109800511
374,PF0801-C.g146,"[38.374304741628734, 542.4667763606254, 1000.3325641759754]",38.374304741628734,542.4667763606254,1000.3325641759754
375,PF0801-C.g80,"[854.8156396082419, -15.659910358318042, 315.521382050264]",854.8156396082419,-15.659910358318042,315.521382050264
376,PF0802-C.g141,"[-564.6108951698798, -337.55991088950975, 772.1511922109338]",-564.6108951698798,-337.55991088950975,772.1511922109338
377,PF0802-C.g885,"[-822.8795888775015, 900.0699723081025, -551.9964828222644]",-822.8795888775015,900.0699723081025,-551.9964828222644
378,PF0811-C.g428,"[224.94290813139528, -1120.3849017854202, 819.9699471505652]",224.94290813139528,-1120.3849017854202,819.9699471505652
379,PF0811-C.g61,"[-382.34263999250726, -914.5215274603182, -550.3549933564907]",-382.34263999250726,-914.5215274603182,-550.3549933564907
380,PF0814-C.g1402,"[-529.6554711364454, -54.297455931237046, -1467.593856702526]",-529.6554711364454,-54.297455931237046,-1467.593856702526
381,PF0814-C.g366,"[545.3791414001657, -955.835147419481, -13.287167288861326]",545.3791414001657,-955.835147419481,-13.287167288861326
382,PF0815-C.g1054,"[532.6100447927373, 236.3507027406991, 1191.157158937649]",532.6100447927373,236.3507027406991,1191.157158937649
383,PF0816-C.g230,"[427.4827479156316, 367.6339174804642, 738.2476388520097]",427.4827479156316,367.6339174804642,738.2476388520097
384,PF0816-C.g757,"[-465.30119303051987, 623.1054863820918, -342.4118803489129]",-465.30119303051987,623.1054863820918,-342.4118803489129
385,PF0818-C.g133,"[269.01015317698517, 690.6344623051982, 953.5965006655014]",269.01015317698517,690.6344623051982,953.5965006655014
386,PF0818-C.g553,"[-824.1276153504401, 1117.724461972452, -473.2042575700013]",-824.1276153504401,1117.724461972452,-473.2042575700013
387,PF0821-C.g213,"[831.2936430101089, -247.25357745371804, 737.9675376275563]",831.2936430101089,-247.25357745371804,737.9675376275563
388,PF0821-C.g65,"[427.92332838131546, -928.186230118668, 1103.4838498773852]",427.92332838131546,-928.186230118668,1103.4838498773852
389,PF0822-C.g666,"[-360.57980484208923, 62.55441808067276, -1377.6296304728291]",-360.57980484208923,62.55441808067276,-1377.6296304728291
390,PF0823-C.g576,"[671.6679233826884, -1019.2518174522378, -512.390201443238]",671.6679233826884,-1019.2518174522378,-512.390201443238
391,PH0054-C.g845,"[-4.9431479734773225, -318.04324856895363, -954.8502504465296]",-4.9431479734773225,-318.04324856895363,-954.8502504465296
392,PH0108-CW.g49,"[397.7852164929041, -545.1386230535086, 1434.5183308352828]",397.7852164929041,-545.1386230535086,1434.5183308352828
393,PH0133-CW.g329,"[-1350.6965217320728, -101.18362912942898, -471.0109299933747]",-1350.6965217320728,-101.18362912942898,-471.0109299933747
394,PH0172-C.g491,"[-89.88092355998772, -843.2152868330496, 599.1619315211623]",-89.88092355998772,-843.2152868330496,599.1619315211623
395,PH0172-C.g76,"[-152.90504011437736, 1001.7435816181204, 241.37741573426763]",-152.90504011437736,1001.7435816181204,241.37741573426763
396,PH0191-C.g449,"[-442.754485128023, 973.2433066222138, 347.9220049042106]",-442.754485128023,973.2433066222138,347.9220049042106
397,PH0192-C.g116,"[286.4766631577824, -793.7454955336334, -1050.8434544232016]",286.4766631577824,-793.7454955336334,-1050.8434544232016
398,PH0195-C.g19,"[255.37697785108708, -911.5779669051731, 371.4115220766892]",255.37697785108708,-911.5779669051731,371.4115220766892
399,PH0201-C.g157,"[820.2505979268294, 247.58112254364974, 642.2107579598511]",820.2505979268294,247.58112254364974,642.2107579598511
400,PH0206-C.g526,"[-1198.3541895776693, -249.0463869085316, -883.1247129071511]",-1198.3541895776693,-249.0463869085316,-883.1247129071511
401,PH0207-C.g467,"[-619.8322465875325, 935.9022661904509, 450.86715139687544]",-619.8322465875325,935.9022661904509,450.86715139687544
402,PH0212-C.g311,"[-310.9374964969119, 800.0239192005563, -1168.3286992708322]",-310.9374964969119,800.0239192005563,-1168.3286992708322
403,PH0232-C.g392,"[878.1504264884682, 84.1101786679033, -1220.7249913379426]",878.1504264884682,84.1101786679033,-1220.7249913379426
404,PH0233-C.g426,"[232.6018901781516, 525.4188998709578, -341.5399510142109]",232.6018901781516,525.4188998709578,-341.5399510142109
405,PH0238-C.g29,"[-329.1302435796162, 564.2942742905647, -601.9381732596627]",-329.1302435796162,564.2942742905647,-601.9381732596627
406,PH0240-C.g79,"[-299.56639485401746, 952.9642233489137, 321.9490060483746]",-299.56639485401746,952.9642233489137,321.9490060483746
407,PH0242-C.g549,"[-248.72426770033806, 848.954184067882, -1144.926502112718]",-248.72426770033806,848.954184067882,-1144.926502112718
408,PH0246-C.g137,"[-226.22221911697423, 986.1527365119101, 251.4042817056835]",-226.22221911697423,986.1527365119101,251.4042817056835
409,PH0254-C.g38,"[426.2152718546537, -357.57777399089156, 1208.795618838885]",426.2152718546537,-357.57777399089156,1208.795618838885
